Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202006S,GEO1,B,2020-05-10T01:51:26,-148.6892,59.0127,232,35,233.74,1,5.9038,5.903,3.2847,3.285,0.0135,2.9222,1.5528,1.7857,4.0965,0.1249,0.5211,-0.0107,0.539,87.3936,0.0,161.415,164.755,52.952,54.048,10.42,23.1211,33.2663,33.2708,26.1947,26.1983
SKQ202006S,GEO1,B,2020-05-10T01:53:15,-148.6892,59.0127,232,35,202.45,2,5.7379,5.7371,3.2435,3.2438,0.0137,2.6589,1.7919,2.0841,4.3833,0.1245,1.7741,-0.0077,0.2683,93.5133,0.0,199.04,203.743,64.904,66.438,35.48,20.9858,32.9808,32.9843,25.9892,25.992
SKQ202006S,GEO1,B,2020-05-10T01:55:53,-148.6892,59.0127,232,35,151.73,3,5.7074,5.7067,3.2216,3.2219,0.0158,2.392,1.9618,2.2919,4.4128,0.1246,4.2622,0.042,0.2414,94.144,0.0,224.447,228.922,73.032,74.489,85.24,18.821,32.7884,32.7915,25.8407,25.8433
SKQ202006S,GEO1,B,2020-05-10T01:57:47,-148.6892,59.0127,232,35,127.11,4,5.6007,5.6007,3.1975,3.1978,0.0133,2.2612,2.092,2.447,4.4778,0.1265,4.8617,-0.0173,0.1829,95.5302,0.0,244.749,248.179,79.346,80.461,97.23,17.7599,32.6313,32.6353,25.7291,25.7323
SKQ202006S,GEO1,B,2020-05-10T01:59:41,-148.6892,59.0127,232,35,101.06,5,5.5385,5.5385,3.1809,3.1814,0.0187,2.0645,2.1827,2.5617,4.4905,0.1356,2.2404,0.1126,0.1716,95.8024,0.0,257.358,262.153,83.241,84.796,44.81,16.1648,32.5161,32.5223,25.6453,25.6502
SKQ202006S,GEO1,B,2020-05-10T02:01:52,-148.6892,59.0127,232,35,76.01,6,6.0448,6.0445,3.2065,3.2068,0.0942,1.6991,2.4273,2.8659,4.3766,0.2226,2.8086,1.9246,0.2744,93.3703,0.0672,291.467,297.0,95.267,97.077,56.17,13.2016,32.3305,32.3341,25.4382,25.4411
SKQ202006S,GEO1,B,2020-05-10T02:03:57,-148.6892,59.0127,232,35,51.35,7,6.2778,6.2772,3.2253,3.2255,0.1209,1.6231,2.4784,2.9291,4.3501,0.7985,4.1847,2.5645,0.2987,92.805,1.25,296.66,302.396,97.491,99.376,83.69,12.5848,32.3297,32.3327,25.4088,25.4113
SKQ202006S,GEO1,B,2020-05-10T02:05:25,-148.6892,59.0127,232,35,40.35,8,6.3334,6.3357,3.2297,3.2302,0.116,1.6375,2.4894,2.9418,4.3182,1.2469,4.8222,2.4485,0.3281,92.1255,4.14,297.719,302.65,97.967,99.596,96.44,12.7018,32.3316,32.3344,25.4034,25.4053
SKQ202006S,GEO1,B,2020-05-10T02:06:53,-148.6892,59.0127,232,35,30.8,9,6.361,6.3605,3.2317,3.232,0.106,1.6001,2.4984,2.9511,4.2974,1.7064,4.7494,2.2093,0.3474,91.6809,12.6,298.419,303.643,98.26,99.982,94.99,12.3989,32.3321,32.3352,25.4004,25.4028
SKQ202006S,GEO1,B,2020-05-10T02:08:24,-148.6892,59.0127,232,35,20.33,10,6.4629,6.462,3.24,3.2402,0.1004,1.5914,2.5233,2.9798,4.2925,2.2116,5.0,2.0723,0.352,91.5762,41.2,300.778,305.091,99.271,100.695,100.0,12.3284,32.3327,32.3358,25.3879,25.3905
SKQ202006S,GEO1,B,2020-05-10T02:11:31,-148.6892,59.0127,232,35,9.91,11,6.5724,6.5721,3.2488,3.249,0.0864,1.5967,2.5327,2.9948,4.2681,2.6845,5.0,1.7374,0.3748,91.0556,123.0,300.854,306.24,99.546,101.33,100.0,12.3712,32.3302,32.3332,25.372,25.3744
SKQ202006S,GEO1,B,2020-05-10T02:13:04,-148.6892,59.0127,232,35,3.0,12,6.6954,6.6947,3.2589,3.2592,0.0736,1.5841,2.5412,3.0002,4.2998,3.1346,5.0,1.4294,0.3453,91.7325,347.0,300.591,305.758,99.741,101.456,100.0,12.2687,32.3295,32.3327,25.3556,25.3582
SKQ202006S,GAK4,B,2020-05-10T05:22:16,-149.0505,59.41,198,36,197.4,1,5.8862,5.8852,3.3061,3.3063,0.024,3.3386,1.2699,1.4364,3.2965,0.1264,0.5235,0.2399,1.4087,70.3228,0.0,117.316,120.444,38.548,39.576,10.47,26.4982,33.5426,33.5459,26.4152,26.4179
SKQ202006S,GAK4,B,2020-05-10T05:25:28,-149.0505,59.41,198,36,150.94,2,5.9379,5.9371,3.2738,3.274,0.0129,2.9231,1.606,1.8555,4.5446,0.1245,2.482,-0.0251,0.1237,96.9558,0.0,168.308,172.829,55.21,56.693,49.64,23.1284,33.1514,33.1543,26.0996,26.1021
SKQ202006S,GAK4,B,2020-05-10T05:27:04,-149.0505,59.41,198,36,125.28,3,5.8076,5.8085,3.2368,3.2373,0.0122,2.522,1.8696,2.1786,4.523,0.1246,3.7479,-0.0424,0.1427,96.4942,0.0,208.565,212.938,68.067,69.499,74.96,19.8753,32.8742,32.8796,25.8965,25.9007
SKQ202006S,GAK4,B,2020-05-10T05:28:48,-149.0505,59.41,198,36,100.84,4,5.7174,5.7169,3.2196,3.2199,0.0129,2.436,1.9565,2.2899,4.5399,0.1247,4.9703,-0.0269,0.1278,96.8558,0.0,222.324,227.607,72.354,74.075,99.41,19.1781,32.781,32.7845,25.8337,25.8365
SKQ202006S,GAK4,B,2020-05-10T05:31:05,-149.0505,59.41,198,36,75.36,5,5.5326,5.532,3.187,3.1873,0.0136,2.2522,2.1205,2.489,4.5742,0.1257,4.8386,-0.0089,0.0976,97.5885,0.0,247.771,252.516,80.181,81.718,96.77,17.6877,32.6039,32.6077,25.7154,25.7185
SKQ202006S,GAK4,B,2020-05-10T05:33:15,-149.0505,59.41,198,36,50.52,6,5.9655,5.9649,3.1986,3.1988,0.1696,1.4195,2.4464,2.8964,4.2303,0.1343,2.8865,3.7331,0.4104,90.2495,0.0,294.23,299.741,95.992,97.79,57.73,10.9346,32.3304,32.3326,25.4478,25.4496
SKQ202006S,GAK4,B,2020-05-10T05:36:00,-149.0505,59.41,198,36,40.75,7,6.326,6.3253,3.2223,3.2226,0.2656,1.191,2.5868,3.059,4.0906,0.1623,4.0418,6.0385,0.5448,87.2675,0.012,312.517,317.952,102.761,104.549,80.84,9.0806,32.2566,32.2597,25.3451,25.3477
SKQ202006S,GAK4,B,2020-05-10T05:38:45,-149.0505,59.41,198,36,31.52,8,6.3341,6.3332,3.2225,3.2227,0.2611,1.1379,2.5984,3.0793,4.0394,0.2459,3.9948,5.9303,0.5951,86.1759,0.0907,313.578,319.839,103.129,105.188,79.9,8.6506,32.2552,32.2587,25.343,25.3459
SKQ202006S,GAK4,B,2020-05-10T05:40:33,-149.0505,59.41,198,36,20.24,9,6.3996,6.4005,3.2276,3.228,0.2502,1.153,2.6489,3.1393,3.9436,0.6224,4.7937,5.6683,0.6912,84.1314,0.711,320.391,326.422,105.529,107.52,95.88,8.7734,32.2551,32.2583,25.3347,25.3371
SKQ202006S,GAK4,B,2020-05-10T05:42:28,-149.0505,59.41,198,36,10.63,10,6.5578,6.5455,3.2407,3.2399,0.2172,1.0974,2.6586,3.1485,4.0157,1.1895,5.0,4.8765,0.6187,85.6697,3.6,319.988,324.793,105.783,107.343,100.0,8.322,32.255,32.2579,25.3146,25.3185
SKQ202006S,GAK4,B,2020-05-10T05:44:37,-149.0505,59.41,198,36,3.2,11,6.5838,6.5829,3.2426,3.2428,0.1982,1.1738,2.6612,3.1483,4.0191,1.772,5.0,4.4202,0.6153,85.742,14.8,319.939,324.639,105.83,107.385,100.0,8.9412,32.2544,32.2575,25.3108,25.3134
SKQ202006S,GAK3,B,2020-05-10T16:29:50,-149.1853,59.5542,210,38,208.42,1,5.9138,5.9131,3.303,3.3022,0.0162,3.294,1.3319,1.5126,4.0055,0.1255,0.2322,0.0516,0.6289,85.4517,0.0,127.199,130.202,41.801,42.785,4.64,26.1362,33.4742,33.4662,26.3577,26.3515
SKQ202006S,GAK3,B,2020-05-10T16:32:42,-149.1853,59.5542,210,38,151.74,2,5.9126,5.9123,3.2704,3.2707,0.0122,2.9046,1.6489,1.9,4.5702,0.126,3.0349,-0.0418,0.1012,97.5024,0.0,174.939,178.228,57.345,58.424,60.7,22.9784,33.1368,33.1413,26.0912,26.0948
SKQ202006S,GAK3,B,2020-05-10T16:34:47,-149.1853,59.5542,210,38,125.78,3,5.6274,5.626,3.2192,3.2193,0.0123,2.537,1.8994,2.2153,4.5729,0.1319,4.3135,-0.0412,0.0988,97.5593,0.0,214.563,219.051,69.718,71.175,86.27,19.9972,32.8511,32.8536,25.8998,25.9019
SKQ202006S,GAK3,B,2020-05-10T16:36:48,-149.1853,59.5542,210,38,100.92,4,5.5315,5.5312,3.1923,3.1925,0.0226,2.2987,2.0817,2.4321,4.5905,0.1636,5.0,0.2082,0.0834,97.9352,0.0131,242.611,246.603,78.538,79.831,100.0,18.064,32.6521,32.6548,25.7537,25.7559
SKQ202006S,GAK3,B,2020-05-10T16:39:03,-149.1853,59.5542,210,38,76.27,5,5.254,5.2533,3.1436,3.1437,0.0141,1.9584,2.3241,2.7306,4.5899,0.231,5.0,0.0018,0.084,97.9219,0.0755,281.652,285.746,90.397,91.711,100.0,15.3047,32.38,32.3826,25.5703,25.5724
SKQ202006S,GAK3,B,2020-05-10T16:41:34,-149.1853,59.5542,210,38,50.63,6,6.1953,6.1917,3.2108,3.2109,0.0802,1.372,2.5375,2.9981,4.4553,0.8132,3.3206,1.5891,0.2031,95.0505,1.3,305.898,311.615,100.274,102.142,66.41,10.5486,32.2479,32.2518,25.3546,25.3581
SKQ202006S,GAK3,B,2020-05-10T16:43:27,-149.1853,59.5542,210,38,40.31,7,6.239,6.2387,3.2141,3.2143,0.0841,1.3066,2.5411,3.0042,4.4754,1.2184,4.8632,1.683,0.185,95.4796,3.86,305.727,311.794,100.319,102.311,97.26,10.0187,32.2477,32.2503,25.349,25.3511
SKQ202006S,GAK3,B,2020-05-10T16:45:01,-149.1853,59.5542,210,38,30.41,8,6.2447,6.2442,3.2142,3.2144,0.0763,1.3643,2.5507,3.0111,4.4641,1.5804,4.994,1.494,0.1952,95.2377,9.35,307.052,311.727,100.767,102.303,99.88,10.4865,32.2477,32.2506,25.3482,25.3506
SKQ202006S,GAK3,B,2020-05-10T16:46:38,-149.1853,59.5542,210,38,20.14,9,6.4119,6.411,3.2281,3.2283,0.0754,1.2678,2.569,3.0327,4.4886,1.8976,4.7867,1.4731,0.1733,95.7609,19.8,308.204,312.063,101.54,102.811,95.73,9.704,32.2494,32.2522,25.3287,25.331
SKQ202006S,GAK3,B,2020-05-10T16:48:42,-149.1853,59.5542,210,38,10.57,10,6.412,6.4121,3.2278,3.228,0.061,1.3141,2.5656,3.0437,4.4681,2.3301,5.0,1.1286,0.1916,95.3244,54.2,306.112,314.261,100.851,103.538,100.0,10.0795,32.2496,32.2523,25.3289,25.331
SKQ202006S,GAK3,B,2020-05-10T16:51:03,-149.1853,59.5542,210,38,2.86,11,6.4153,6.4145,3.2277,3.2279,0.054,1.292,2.5729,3.0472,4.4837,2.976,5.0,0.96,0.1776,95.6573,241.0,307.617,314.336,101.354,103.569,100.0,9.9003,32.2494,32.2524,25.3283,25.3308
SKQ202006S,GAK2I,B,2020-05-10T17:47:34,-149.2587,59.6268,211,39,207.11,1,5.904,5.9033,3.3058,3.306,0.0152,3.3157,1.2926,1.4638,4.054,0.1253,0.2687,0.0276,0.5811,86.488,0.0,120.868,124.226,39.724,40.828,5.37,26.3129,33.5164,33.5192,26.3923,26.3946
SKQ202006S,GAK2I,B,2020-05-10T17:50:46,-149.2587,59.6268,211,39,151.24,2,5.665,5.6644,3.2242,3.2244,0.0122,2.4984,1.8759,2.1831,4.5539,0.1319,3.0362,-0.0424,0.1154,97.1551,0.0,211.185,214.937,68.685,69.906,60.72,19.6842,32.8594,32.8622,25.9019,25.9042
SKQ202006S,GAK2I,B,2020-05-10T17:53:13,-149.2587,59.6268,211,39,125.96,3,5.5426,5.5407,3.1942,3.1942,0.0136,2.3191,2.0624,2.4189,4.5649,0.1569,4.2971,-0.0089,0.1059,97.3885,0.0074,240.365,246.145,77.83,79.699,85.94,18.2301,32.6507,32.6522,25.7513,25.7527
SKQ202006S,GAK2I,B,2020-05-10T17:55:41,-149.2587,59.6268,211,39,100.59,4,5.4756,5.4747,3.1753,3.1754,0.0147,2.0708,2.2013,2.5913,4.5749,0.2708,5.0,0.0168,0.097,97.6034,0.117,261.527,267.543,84.463,86.405,100.0,16.2159,32.5138,32.5165,25.6508,25.653
SKQ202006S,GAK2I,B,2020-05-10T17:58:08,-149.2587,59.6268,211,39,76.1,5,5.9223,5.9195,3.1945,3.1945,0.0176,1.4257,2.4673,2.9166,4.5631,0.4952,5.0,0.0874,0.1074,97.3503,0.439,298.415,304.549,97.247,99.242,100.0,10.9845,32.313,32.3163,25.4392,25.4422
SKQ202006S,GAK2I,B,2020-05-10T18:00:57,-149.2587,59.6268,211,39,50.68,6,6.095,6.0941,3.2011,3.2013,0.0279,1.2739,2.5293,2.991,4.5183,1.2674,4.6774,0.3332,0.1469,96.3953,4.36,305.459,311.243,99.887,101.778,93.55,9.7534,32.2353,32.238,25.3569,25.3591
SKQ202006S,GAK2I,B,2020-05-10T18:02:44,-149.2587,59.6268,211,39,40.01,7,6.1176,6.117,3.2023,3.2024,0.0314,1.3184,2.5455,3.004,4.5279,1.5697,4.9943,0.4169,0.1383,96.6005,9.11,307.908,312.582,100.738,102.267,99.89,10.1145,32.2313,32.2338,25.351,25.353
SKQ202006S,GAK2I,B,2020-05-10T18:04:42,-149.2587,59.6268,211,39,30.86,8,6.1286,6.1279,3.2027,3.2029,0.0259,1.3029,2.5522,3.0138,4.5366,1.8509,5.0,0.2872,0.1307,96.7856,17.7,308.308,312.355,100.894,102.218,100.0,9.9888,32.2304,32.233,25.3489,25.3511
SKQ202006S,GAK2I,B,2020-05-10T18:06:45,-149.2587,59.6268,211,39,20.78,9,6.2793,6.2796,3.2146,3.2149,0.0269,1.3239,2.5541,3.0192,4.5392,2.2755,4.9965,0.3105,0.1285,96.8393,47.7,306.91,312.064,100.784,102.48,99.93,10.1589,32.2244,32.2273,25.3256,25.3278
SKQ202006S,GAK2I,B,2020-05-10T18:08:38,-149.2587,59.6268,211,39,10.55,10,6.3399,6.3393,3.2191,3.2193,0.0161,1.2773,2.5639,3.0283,4.5441,2.7761,5.0,0.0503,0.1241,96.9462,152.0,307.427,312.371,101.095,102.721,100.0,9.7812,32.2221,32.2249,25.3162,25.3185
SKQ202006S,GAK2I,B,2020-05-10T18:10:38,-149.2587,59.6268,211,39,3.25,11,6.3631,6.363,3.2208,3.221,0.0141,1.3024,2.5663,3.0281,4.5442,3.1855,5.0,0.003,0.124,96.9467,391.0,307.085,310.958,101.036,102.313,100.0,9.9839,32.2222,32.2248,25.3134,25.3154
SKQ202006S,GAK2,B,2020-05-10T19:35:21,-149.3287,59.6935,225,40,223.35,1,5.8949,5.8942,3.3072,3.3074,0.0135,3.3402,1.2541,1.4164,4.1946,0.1245,1.593,-0.0107,0.4443,89.4875,0.0,115.219,117.957,37.864,38.764,31.86,26.5111,33.5328,33.5356,26.4064,26.4086
SKQ202006S,GAK2,B,2020-05-10T19:37:23,-149.3287,59.6935,225,40,202.2,2,5.9611,5.9554,3.3044,3.3049,0.0123,3.2261,1.3405,1.5157,4.412,0.1245,1.2704,-0.0412,0.2422,94.1259,0.0,127.775,129.864,42.028,42.713,25.41,25.5862,33.4468,33.4584,26.3302,26.34
SKQ202006S,GAK2,B,2020-05-10T19:40:18,-149.3287,59.6935,225,40,150.97,3,5.5131,5.5117,3.19,3.19,0.0135,2.25,2.0825,2.4404,4.578,0.124,3.8105,-0.0125,0.0944,97.6677,0.0,244.833,248.846,79.203,80.5,76.21,17.6693,32.6195,32.6216,25.7301,25.7319
SKQ202006S,GAK2,B,2020-05-10T19:42:26,-149.3287,59.6935,225,40,126.57,4,5.2681,5.2669,3.1389,3.1391,0.0122,2.01,2.2225,2.6223,4.5698,0.1237,4.9919,-0.043,0.1016,97.4928,0.0,267.173,274.285,85.72,88.002,99.84,15.723,32.2887,32.2913,25.4964,25.4986
SKQ202006S,GAK2,B,2020-05-10T19:44:38,-149.3287,59.6935,225,40,101.14,5,5.1265,5.134,3.1136,3.1145,0.0245,1.7957,2.3503,2.7742,4.5609,0.1245,5.0,0.2507,0.1094,97.303,0.0,288.375,293.873,92.117,93.892,100.0,13.9855,32.1486,32.1518,25.4013,25.403
SKQ202006S,GAK2,B,2020-05-10T19:46:56,-149.3287,59.6935,225,40,76.08,6,6.2169,6.217,3.1972,3.1974,0.2334,1.031,2.6237,3.092,4.1421,0.1342,4.4009,5.2659,0.4947,88.3666,0.0,320.418,323.926,104.943,106.094,88.02,7.7836,32.0635,32.0658,25.2064,25.2082
SKQ202006S,GAK2,B,2020-05-10T19:49:14,-149.3287,59.6935,225,40,50.68,7,6.3377,6.3374,3.2038,3.204,0.2003,0.8777,2.6676,3.144,4.1362,0.5118,4.7858,4.4711,0.5005,88.2401,0.47,325.042,329.988,106.735,108.36,95.71,6.5402,32.0356,32.0382,25.1694,25.1715
SKQ202006S,GAK2,B,2020-05-10T19:50:50,-149.3287,59.6935,225,40,40.61,8,6.2468,6.2467,3.1932,3.1935,0.1823,0.9694,2.6581,3.1342,4.1803,1.0727,4.8397,4.0399,0.4579,89.1823,2.66,324.551,327.766,106.327,107.382,96.79,7.2838,32.0083,32.0113,25.1591,25.1615
SKQ202006S,GAK2,B,2020-05-10T19:52:43,-149.3287,59.6935,225,40,29.99,9,6.2511,6.2512,3.1924,3.1927,0.203,0.9708,2.6744,3.1474,4.156,1.8265,5.0,4.5356,0.4813,88.6644,16.7,326.267,328.718,106.893,107.699,100.0,7.2952,32.0001,32.003,25.1521,25.1544
SKQ202006S,GAK2,B,2020-05-10T19:54:29,-149.3287,59.6935,225,40,19.89,10,6.1652,6.1648,3.1799,3.18,0.1288,1.0338,2.6742,3.1595,4.365,2.554,4.7873,2.7564,0.285,93.1236,91.0,327.066,331.328,106.899,108.293,95.75,7.8064,31.9465,31.949,25.1204,25.1225
SKQ202006S,GAK2,B,2020-05-10T19:56:33,-149.3287,59.6935,225,40,10.06,11,6.1207,6.1203,3.1733,3.1736,0.0554,1.0694,2.6527,3.1162,4.4547,3.1067,4.9638,0.9929,0.2035,95.0383,326.0,323.335,325.53,105.549,106.267,99.28,8.0946,31.9203,31.9236,25.1051,25.1078
SKQ202006S,GAK2,B,2020-05-10T19:58:42,-149.3287,59.6935,225,40,3.19,12,6.2777,6.2811,3.1846,3.1851,0.0192,1.1315,2.6228,3.0946,4.531,3.563,4.8901,0.1239,0.1357,96.6659,938.0,316.968,320.909,103.835,105.137,97.8,8.5982,31.901,31.904,25.0707,25.0726
SKQ202006S,GAK1,B,2020-05-10T22:10:51,-149.4678,59.8445,270,42,267.53,1,5.8892,5.8884,3.3094,3.3096,0.0137,3.2843,1.2136,1.355,3.6801,0.1258,0.2159,-0.0059,0.9679,78.5078,0.0,109.525,110.242,35.99,36.226,4.32,26.0574,33.5413,33.5442,26.4138,26.4162
SKQ202006S,GAK1,B,2020-05-10T22:12:47,-149.4678,59.8445,270,42,252.66,2,5.8938,5.8933,3.3076,3.3078,0.013,3.3027,1.2632,1.4222,4.1922,0.1249,0.9608,-0.0227,0.4466,89.436,0.0,117.211,119.914,38.515,39.404,19.21,26.2066,33.5247,33.5274,26.4001,26.4022
SKQ202006S,GAK1,B,2020-05-10T22:15:31,-149.4678,59.8445,270,42,201.62,3,5.9951,5.9947,3.3023,3.3025,0.013,3.2537,1.389,1.5744,4.4116,0.1251,3.4874,-0.0245,0.2425,94.1184,0.0,135.391,137.049,44.55,45.096,69.75,25.8093,33.3898,33.3923,26.2809,26.283
SKQ202006S,GAK1,B,2020-05-10T22:19:04,-149.4678,59.8445,270,42,151.17,4,5.8697,5.8693,3.2429,3.243,0.0117,2.7023,1.764,2.0335,4.5069,0.1319,5.0,-0.0562,0.157,96.1507,0.0,193.215,195.856,63.147,64.011,100.0,21.3377,32.8698,32.8718,25.8855,25.8872
SKQ202006S,GAK1,B,2020-05-10T22:21:21,-149.4678,59.8445,270,42,125.72,5,5.2605,5.2595,3.136,3.1361,0.0122,2.0116,2.2657,2.6575,4.513,0.1709,4.3237,-0.0424,0.1516,96.282,0.0195,275.156,279.071,88.249,89.504,86.47,15.7358,32.2625,32.2652,25.4765,25.4787
SKQ202006S,GAK1,B,2020-05-10T22:23:39,-149.4678,59.8445,270,42,100.39,6,5.047,5.048,3.1021,3.1024,0.0125,2.0762,2.2562,2.6393,4.5047,0.3572,4.8084,-0.0352,0.1589,96.1039,0.222,274.096,277.588,87.354,88.471,96.17,16.2596,32.0935,32.0967,25.3664,25.3688
SKQ202006S,GAK1,B,2020-05-10T22:26:27,-149.4678,59.8445,270,42,75.5,7,5.1814,5.1799,3.0998,3.1,0.0135,1.3868,2.5398,2.991,4.5488,0.8638,5.0,-0.0119,0.12,97.0467,1.51,317.049,320.019,101.259,102.206,100.0,10.6692,31.9513,31.9544,25.239,25.2417
SKQ202006S,GAK1,B,2020-05-10T22:28:55,-149.4678,59.8445,270,42,51.0,8,4.9248,4.9236,3.064,3.0642,0.0156,1.3882,2.476,2.9148,4.5612,1.4812,5.0,0.0366,0.1091,97.3099,7.36,308.055,312.017,97.677,98.932,100.0,10.6803,31.7992,31.8021,25.1465,25.149
SKQ202006S,GAK1,B,2020-05-10T22:31:22,-149.4678,59.8445,270,42,39.59,9,5.5625,5.5621,3.1171,3.1173,0.0242,1.1879,2.5938,3.0512,4.5409,1.8448,4.973,0.2459,0.1269,96.8765,17.5,320.198,324.179,103.076,104.359,99.46,9.0557,31.8023,31.8046,25.0781,25.0799
SKQ202006S,GAK1,B,2020-05-10T22:33:14,-149.4678,59.8445,270,42,30.58,10,5.995,5.9897,3.148,3.1479,0.0159,1.0769,2.6183,3.0935,4.5662,2.0936,4.8002,0.0462,0.1046,97.4183,31.3,320.396,325.013,104.149,105.641,96.0,8.1556,31.7463,31.7505,24.983,24.9869
SKQ202006S,GAK1,B,2020-05-10T22:35:05,-149.4678,59.8445,270,42,20.11,11,6.4956,6.4912,3.1792,3.1792,0.0147,0.8989,2.6506,3.1288,4.5699,2.407,5.0,0.0162,0.1014,97.4965,64.7,320.973,324.885,105.469,106.747,100.0,6.7119,31.6309,31.6348,24.8305,24.8342
SKQ202006S,GAK1,B,2020-05-10T22:37:23,-149.4678,59.8445,270,42,10.02,12,6.6851,6.6831,3.1785,3.1787,0.0169,0.8766,2.6869,3.1785,4.4414,3.1568,5.0,0.0683,0.2155,94.7538,370.0,325.17,330.882,107.178,109.058,100.0,6.5313,31.4535,31.4566,24.6668,24.6695
SKQ202006S,GAK1,B,2020-05-10T22:39:24,-149.4678,59.8445,270,42,2.85,13,7.4712,7.456,3.2314,3.2305,0.0114,0.854,2.7124,3.1889,4.5474,3.5653,4.7663,-0.0633,0.1212,97.0153,945.0,322.471,325.428,108.111,109.067,95.33,6.3482,31.314,31.3176,24.4537,24.4586
