Cruise,Station,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Bottle_Number,Pressure_[dbar],Depth_[m],Temperature_[C],Salinity_[psu],Density_[kg/m3],N+N_[uM],N+N_flag,Silicate_[uM],Silicate_flag,Phosphate_[uM],Phosphate_flag,Notes
SKQ201915S,KOD3,B,2019-07-16T00:22:47,-151.1783,58.0145,83,62,11,10.21,10.11514,11.631,31.9753,1024.31423,0.4158,1,6.214,1,0.412,1,
SKQ201915S,KOD3,B,2019-07-16T00:25:29,-151.1783,58.0145,83,62,16,4.02,3.98271,11.6365,31.9755,1024.28531,0.3789,1,6.15,1,0.3965,1,
SKQ201915S,KOD2,B,2019-07-16T02:05:28,-151.3832,58.132,130,63,2,125.6,124.397,7.3525,32.4328,1025.88617,16.38085,1,25.297,1,1.478,1,
SKQ201915S,KOD2,B,2019-07-16T02:07:17,-151.3832,58.132,130,63,3,100.79,99.83063,7.4131,32.3643,1025.70919,16.28,1,25.323,1,1.468,1,
SKQ201915S,KOD2,B,2019-07-16T02:09:13,-151.3832,58.132,130,63,4,75.89,75.17218,7.583,32.2906,1025.51266,15.5808,1,24.697,1,1.42,1,
SKQ201915S,KOD2,B,2019-07-16T02:12:19,-151.3832,58.132,130,63,6,50.51,50.03532,7.8972,32.1916,1025.2734,13.8942,1,22.906,1,1.315,1,
SKQ201915S,KOD2,B,2019-07-16T02:13:45,-151.3832,58.132,130,63,7,40.55,40.16989,8.6063,32.0399,1025.00466,11.2043,1,19.974,1,1.158,1,
SKQ201915S,KOD2,B,2019-07-16T02:15:08,-151.3832,58.132,130,63,8,30.2,29.91766,9.7329,31.8952,1024.66799,7.4716,1,15.883,1,0.917,1,
SKQ201915S,KOD2,B,2019-07-16T02:16:48,-151.3832,58.132,130,63,10,20.22,20.03145,9.861,31.8911,1024.59863,6.28185,1,14.856,1,0.86,1,
SKQ201915S,KOD2,B,2019-07-16T02:18:15,-151.3832,58.132,130,63,11,10.37,10.27355,9.9559,31.8907,1024.53781,6.258,1,14.971,1,0.848,1,
SKQ201915S,KOD2,B,2019-07-16T02:19:55,-151.3832,58.132,130,63,12,3.95,3.91332,9.9399,31.8892,1024.5099,6.2035,1,14.864,1,0.835,1,
SKQ201915S,KOD1,B,2019-07-16T04:09:32,-151.5915,58.2398,70,64,2,64.21,63.60389,8.3872,32.1084,1025.19978,12.0498,1,22.809,1,1.273,1,
SKQ201915S,KOD1,B,2019-07-16T04:11:16,-151.5915,58.2398,70,64,3,50.77,50.2924,8.392,32.1076,1025.13664,11.8523,1,21.465,1,1.226,1,
SKQ201915S,KOD1,B,2019-07-16T04:13:00,-151.5915,58.2398,70,64,5,40.17,39.79314,8.4576,32.0915,1025.06555,11.7426,1,21.406,1,1.223,1,
SKQ201915S,KOD1,B,2019-07-16T04:14:31,-151.5915,58.2398,70,64,6,30.1,29.81834,8.5128,32.0761,1024.99854,10.9638,1,20.102,1,1.1735,1,
SKQ201915S,KOD1,B,2019-07-16T04:16:17,-151.5915,58.2398,70,64,8,20.03,19.84305,9.1434,31.9739,1024.7766,9.2711,1,18.278,1,1.067,1,
SKQ201915S,KOD1,B,2019-07-16T04:17:46,-151.5915,58.2398,70,64,9,9.73,9.63943,9.4567,31.926,1024.64279,7.4615,1,16.131,1,0.928,1,
SKQ201915S,KOD1,B,2019-07-16T04:19:38,-151.5915,58.2398,70,64,11,3.78,3.74487,9.4515,31.9253,1024.6158,7.55475,1,16.153,1,0.938,1,
SKQ201915S,KOD6,B,2019-07-16T15:24:48,-150.5488,57.6733,100,65,2,96.03,95.12067,7.5632,32.4478,1025.73179,14.9095,1,23.901,1,1.419,1,
SKQ201915S,KOD6,B,2019-07-16T15:26:47,-150.5488,57.6733,100,65,3,75.89,75.17505,7.6005,32.4415,1025.62872,14.917,1,21.546,1,1.429,1,
SKQ201915S,KOD6,B,2019-07-16T15:28:57,-150.5488,57.6733,100,65,4,50.85,50.37401,8.0216,32.4103,1025.42867,13.261,1,23.829,1,1.307,1,
SKQ201915S,KOD6,B,2019-07-16T15:30:32,-150.5488,57.6733,100,65,5,40.65,40.27048,8.3944,32.3946,1025.31468,11.77135,1,17.795,1,1.232,1,
SKQ201915S,KOD6,B,2019-07-16T15:32:02,-150.5488,57.6733,100,65,6,30.47,30.18627,8.7505,32.3681,1025.19328,10.663,1,14.686,1,1.143,1,
SKQ201915S,KOD6,B,2019-07-16T15:33:45,-150.5488,57.6733,100,65,8,20.34,20.15109,9.5811,32.332,1024.98879,8.1929,1,6.62,1,0.999,1,
SKQ201915S,KOD6,B,2019-07-16T15:36:33,-150.5488,57.6733,100,65,10,9.91,9.81821,11.8058,32.2606,1024.50268,2.45185,1,5.631,1,0.573,1,
SKQ201915S,KOD6,B,2019-07-16T15:38:28,-150.5488,57.6733,100,65,12,3.65,3.61625,11.8851,32.2663,1024.46418,1.4458,1,4.824,1,0.49,1,
SKQ201915S,KOD7,B,2019-07-16T17:13:59,-150.341,57.5558,179,66,2,179.05,177.32061,5.8153,33.4585,1027.1458,30.48745,1,54.5395,1,2.308,1,
SKQ201915S,KOD7,B,2019-07-16T17:16:20,-150.341,57.5558,179,66,3,152.18,150.71994,6.1065,33.1705,1026.75674,26.5685,1,45.805,1,2.067,1,
SKQ201915S,KOD7,B,2019-07-16T17:19:12,-150.341,57.5558,179,66,4,126.66,125.45254,6.4095,32.8769,1026.36752,22.7568,1,37.504,1,1.831,1,
SKQ201915S,KOD7,B,2019-07-16T17:21:28,-150.341,57.5558,179,66,5,100.86,99.90474,6.7369,32.6508,1026.02674,19.66315,1,31.5965,1,1.67,1,
SKQ201915S,KOD7,B,2019-07-16T17:23:27,-150.341,57.5558,179,66,6,75.53,74.81924,6.6602,32.6086,1025.88635,19.0694,1,30.607,1,1.613,1,
SKQ201915S,KOD7,B,2019-07-16T17:25:30,-150.341,57.5558,179,66,7,50.33,49.85943,7.5891,32.3976,1025.47797,15.3798,1,22.833,1,1.399,1,
SKQ201915S,KOD7,B,2019-07-16T17:26:57,-150.341,57.5558,179,66,8,40.19,39.81521,8.8849,32.3005,1025.16468,9.6537,1,15.131,1,1.085,1,
SKQ201915S,KOD7,B,2019-07-16T17:28:36,-150.341,57.5558,179,66,10,30.44,30.15685,9.2259,32.2902,1025.05866,8.17685,1,13.507,1,1.009,1,
SKQ201915S,KOD7,B,2019-07-16T17:30:06,-150.341,57.5558,179,66,11,20.06,19.8739,9.479,32.2399,1024.93195,7.0248,1,12.681,1,0.943,1,
SKQ201915S,KOD7,B,2019-07-16T17:32:47,-150.341,57.5558,179,66,14,10.23,10.13534,10.0811,32.1995,1024.75764,5.1868,1,11.497,1,0.83,1,
SKQ201915S,KOD7,B,2019-07-16T17:34:48,-150.341,57.5558,179,66,17,3.79,3.75499,12.102,32.154,1024.33759,1.3696,1,7.5835,1,0.513,1,
SKQ201915S,KOD8,B,2019-07-16T19:27:04,-150.1278,57.4363,732,67,2,753.22,744.92179,3.6459,34.2096,1030.65433,42.42035,1,119.069,1,3.135,1,
SKQ201915S,KOD8,B,2019-07-16T19:33:35,-150.1278,57.4363,732,67,3,505.71,500.43587,4.0156,34.0947,1029.37822,42.1262,1,101.974,1,3.076,1,
SKQ201915S,KOD8,B,2019-07-16T19:40:09,-150.1278,57.4363,732,67,4,252.34,249.86093,5.2235,33.8208,1027.84553,36.3359,1,69.735,1,2.666,1,
SKQ201915S,KOD8,B,2019-07-16T19:42:34,-150.1278,57.4363,732,67,5,202.78,200.81189,5.9743,33.7224,1027.44411,32.80655,1,56.8475,1,2.404,1,
SKQ201915S,KOD8,B,2019-07-16T19:45:01,-150.1278,57.4363,732,67,6,151.53,150.07792,6.2546,33.3767,1026.89723,28.0838,1,45.934,1,2.151,1,
SKQ201915S,KOD8,B,2019-07-16T19:47:20,-150.1278,57.4363,732,67,7,125.95,124.75078,6.5645,33.125,1026.53936,24.9717,1,40.043,1,1.944,1,
SKQ201915S,KOD8,B,2019-07-16T19:49:41,-150.1278,57.4363,732,67,8,100.89,99.93545,6.4511,32.7884,1026.17272,20.953,1,32.061,1,1.712,1,
SKQ201915S,KOD8,B,2019-07-16T19:51:42,-150.1278,57.4363,732,67,9,75.55,74.8398,6.4573,32.5475,1025.86463,17.76825,1,24.9775,1,1.528,1,
SKQ201915S,KOD8,B,2019-07-16T19:53:51,-150.1278,57.4363,732,67,11,50.47,49.9986,6.7689,32.4021,1025.59343,14.7217,1,20.388,1,1.33,1,
SKQ201915S,KOD8,B,2019-07-16T19:55:15,-150.1278,57.4363,732,67,12,40.26,39.88495,7.1643,32.3633,1025.46298,12.7278,1,18.624,1,1.26,1,
SKQ201915S,KOD8,B,2019-07-16T19:56:44,-150.1278,57.4363,732,67,13,30.64,30.35528,8.1942,32.3078,1025.22991,10.0697,1,12.179,1,1.079,1,
SKQ201915S,KOD8,B,2019-07-16T19:59:25,-150.1278,57.4363,732,67,15,20.29,20.10196,12.2763,32.1943,1024.41088,1.6461,1,3.6345,1,0.4515,1,
SKQ201915S,KOD8,B,2019-07-16T20:00:54,-150.1278,57.4363,732,67,16,10.4,10.30386,13.0026,32.1377,1024.18327,0.602,1,9.867,1,0.389,1,
SKQ201915S,KOD8,B,2019-07-16T20:04:20,-150.1278,57.4363,732,67,22,4.16,4.12161,13.0557,32.1359,1024.14339,0.4075,1,7.653,1,0.387,1,
SKQ201915S,KOD9,B,2019-07-16T22:00:28,-149.9252,57.3227,1306,68,2,1310.15,1294.00982,2.6442,34.4373,1033.50846,43.1881,1,157.252,1,3.139,1,
SKQ201915S,KOD9,B,2019-07-16T22:07:44,-149.9252,57.3227,1306,68,3,1012.4,1000.63602,3.0502,34.3546,1032.03064,43.2564,1,138.939,1,3.154,1,
SKQ201915S,KOD9,B,2019-07-16T22:14:10,-149.9252,57.3227,1306,68,4,758.43,750.07218,3.5099,34.2483,1030.72476,39.0708,2,123.648,2,2.981,2,
SKQ201915S,KOD9,B,2019-07-16T22:20:30,-149.9252,57.3227,1306,68,5,504.6,499.34353,4.125,34.0556,1029.32948,41.60785,1,96.9725,1,3.016,1,
SKQ201915S,KOD9,B,2019-07-16T22:26:21,-149.9252,57.3227,1306,68,6,252.82,250.33831,5.2708,33.8623,1027.87476,36.285,1,67.48,1,2.624,1,
SKQ201915S,KOD9,B,2019-07-16T22:28:42,-149.9252,57.3227,1306,68,7,202.48,200.51686,5.9414,33.7939,1027.50337,32.7776,1,56.39,1,2.387,1,
SKQ201915S,KOD9,B,2019-07-16T22:31:21,-149.9252,57.3227,1306,68,8,150.69,149.24769,6.375,33.3982,1026.89454,28.6544,1,46.825,1,2.137,1,
SKQ201915S,KOD9,B,2019-07-16T22:33:12,-149.9252,57.3227,1306,68,9,126.16,124.9599,6.4844,33.1966,1026.60731,26.3648,1,42.798,1,2.002,1,
SKQ201915S,KOD9,B,2019-07-16T22:34:57,-149.9252,57.3227,1306,68,10,100.85,99.89679,6.4057,32.83,1026.2112,21.4498,1,32.9005,1,1.715,1,
SKQ201915S,KOD9,B,2019-07-16T22:37:29,-149.9252,57.3227,1306,68,11,75.95,75.23668,6.4388,32.5422,1025.86469,16.9973,1,23.896,1,1.456,1,
SKQ201915S,KOD9,B,2019-07-16T22:39:44,-149.9252,57.3227,1306,68,12,50.56,50.08823,7.3296,32.3574,1025.48345,13.3427,1,19.226,1,1.243,1,
SKQ201915S,KOD9,B,2019-07-16T22:41:41,-149.9252,57.3227,1306,68,14,40.49,40.11317,7.828,32.3191,1025.33718,17.0485,1,23.605,1,1.437,1,
SKQ201915S,KOD9,B,2019-07-16T22:43:15,-149.9252,57.3227,1306,68,15,30.47,30.18716,8.6192,32.2821,1025.14594,8.76155,1,14.3515,1,1.009,1,
SKQ201915S,KOD9,B,2019-07-16T22:44:54,-149.9252,57.3227,1306,68,17,20.32,20.13187,10.1284,32.258,1024.84149,5.6209,1,9.016,1,0.776,1,
SKQ201915S,KOD9,B,2019-07-16T22:47:46,-149.9252,57.3227,1306,68,19,10.16,10.06618,11.8044,32.2202,1024.47283,2.5864,1,1.725,1,0.488,1,
SKQ201915S,KOD9,B,2019-07-16T22:49:42,-149.9252,57.3227,1306,68,22,3.96,3.92349,12.944,32.158,1024.1814,0.65685,1,3.071,1,0.379,1,
SKQ201915S,EATJ,B,2019-07-17T04:20:24,-150.1342,56.665,4975,69,2,1012.16,1000.4549,3.2204,34.3208,1031.98269,43.6738,1,133.3465,1,3.1725,1,
SKQ201915S,EATJ,B,2019-07-17T04:27:19,-150.1342,56.665,4975,69,3,758.52,750.20266,3.737,34.1886,1030.65137,43.7705,1,113.432,1,3.153,1,
SKQ201915S,EATJ,B,2019-07-17T04:34:03,-150.1342,56.665,4975,69,4,505.93,500.68586,4.362,33.9779,1029.24635,41.2203,1,87.798,1,2.964,1,
SKQ201915S,EATJ,B,2019-07-17T04:40:19,-150.1342,56.665,4975,69,5,253.49,251.01526,6.1224,33.8418,1027.75333,32.5711,1,54.3135,1,2.408,1,
SKQ201915S,EATJ,B,2019-07-17T04:43:18,-150.1342,56.665,4975,69,6,202.2,200.25082,6.4421,33.7697,1027.41736,32.8169,1,55.616,1,2.371,1,
SKQ201915S,EATJ,B,2019-07-17T04:45:48,-150.1342,56.665,4975,69,7,151.92,150.47382,6.7609,33.6191,1027.02277,31.4519,1,50.457,1,2.297,1,
SKQ201915S,EATJ,B,2019-07-17T04:48:05,-150.1342,56.665,4975,69,8,126.24,125.04606,6.8814,33.541,1026.8257,30.5283,1,49.523,1,2.26,1,
SKQ201915S,EATJ,B,2019-07-17T04:50:25,-150.1342,56.665,4975,69,9,101.18,100.22915,7.0494,33.3591,1026.54347,28.9771,1,45.315,1,2.209,1,
SKQ201915S,EATJ,B,2019-07-17T04:52:32,-150.1342,56.665,4975,69,10,75.7,74.99324,6.8751,33.0013,1026.16785,24.92765,1,37.0525,1,1.9135,1,
SKQ201915S,EATJ,B,2019-07-17T04:55:07,-150.1342,56.665,4975,69,11,50.27,49.80373,6.7801,32.456,1025.63343,13.9196,1,18.015,1,1.232,1,
SKQ201915S,EATJ,B,2019-07-17T04:56:58,-150.1342,56.665,4975,69,13,40.7,40.32343,7.2997,32.4103,1025.48351,10.602,1,15.865,1,1.082,1,
SKQ201915S,EATJ,B,2019-07-17T04:58:30,-150.1342,56.665,4975,69,14,30.45,30.16902,8.9999,32.3684,1025.15526,7.7842,1,11.869,1,0.902,1,
SKQ201915S,EATJ,B,2019-07-17T05:00:40,-150.1342,56.665,4975,69,16,20.42,20.23206,12.4549,32.3156,1024.47178,1.8614,1,5.54,1,0.48,1,
SKQ201915S,EATJ,B,2019-07-17T05:02:35,-150.1342,56.665,4975,69,19,9.88,9.78932,12.7721,32.3106,1024.35959,1.0682,1,4.258,1,0.414,1,
SKQ201915S,EATJ,B,2019-07-17T05:04:41,-150.1342,56.665,4975,69,22,4.26,4.22096,12.7744,32.3058,1024.3301,0.9516,1,3.934,1,0.386,1,
SKQ201915S,KOD10,B,2019-07-17T19:04:25,-149.7192,57.2038,2501,72,2,1518.88,1499.44249,2.3902,34.4894,1034.53281,43.068,1,154.922,1,3.118,1,
SKQ201915S,KOD10,B,2019-07-17T19:16:27,-149.7192,57.2038,2501,72,3,1011.86,1000.11358,3.0909,34.3428,1032.01403,43.3565,1,137.435,1,3.192,1,
SKQ201915S,KOD10,B,2019-07-17T19:23:14,-149.7192,57.2038,2501,72,4,757.57,749.23069,3.6117,34.2245,1030.69011,43.0363,1,116.917,1,3.153,1,
SKQ201915S,KOD10,B,2019-07-17T19:30:34,-149.7192,57.2038,2501,72,5,505.61,500.3468,4.1139,34.0592,1029.33827,39.79,1,90.6015,1,3.046,1,
SKQ201915S,KOD10,B,2019-07-17T19:37:28,-149.7192,57.2038,2501,72,6,252.39,249.91529,5.3819,33.8554,1027.85362,35.5949,1,66.25,1,2.575,1,
SKQ201915S,KOD10,B,2019-07-17T19:40:06,-149.7192,57.2038,2501,72,7,201.82,199.86557,5.7931,33.8018,1027.52551,33.8088,1,57.73,1,2.451,1,
SKQ201915S,KOD10,B,2019-07-17T19:42:58,-149.7192,57.2038,2501,72,8,151.84,150.38777,6.2145,33.537,1027.0303,29.8881,1,49.981,1,2.226,1,
SKQ201915S,KOD10,B,2019-07-17T19:45:03,-149.7192,57.2038,2501,72,9,126.21,125.01066,6.2452,33.1781,1026.62412,26.1422,1,44.381,1,2.013,1,
SKQ201915S,KOD10,B,2019-07-17T19:47:02,-149.7192,57.2038,2501,72,10,101.38,100.42266,6.3183,32.9224,1026.29776,22.5492,1,38.6275,1,1.8075,1,
SKQ201915S,KOD10,B,2019-07-17T19:49:15,-149.7192,57.2038,2501,72,11,76.72,76.00007,6.542,32.6293,1025.92358,12.5862,1,18.714,1,1.221,1,
SKQ201915S,KOD10,B,2019-07-17T19:51:28,-149.7192,57.2038,2501,72,12,50.32,49.85099,6.9499,32.4739,1025.62534,16.3562,1,24.17,1,1.417,1,
SKQ201915S,KOD10,B,2019-07-17T19:52:59,-149.7192,57.2038,2501,72,13,40.51,40.13338,7.0022,32.4252,1025.53462,15.1053,1,21.898,1,1.317,1,
SKQ201915S,KOD10,B,2019-07-17T19:54:46,-149.7192,57.2038,2501,72,16,30.88,30.59363,7.3417,32.3486,1025.3838,13.8576,1,20.608,1,1.27,1,
SKQ201915S,KOD10,B,2019-07-17T19:56:22,-149.7192,57.2038,2501,72,17,19.75,19.56737,8.567,32.2107,1025.04884,10.1802,1,16.996,1,1.057,1,
SKQ201915S,KOD10,B,2019-07-17T19:59:04,-149.7192,57.2038,2501,72,20,10.53,10.43286,12.9437,31.9607,1024.05841,0.9321,1,8.959,1,0.443,1,
SKQ201915S,KOD10,B,2019-07-17T20:01:08,-149.7192,57.2038,2501,72,23,3.45,3.41823,13.7336,31.7843,1023.73398,0.3204,1,10.106,1,0.358,1,
SKQ201915S,GAK1,B,2019-07-18T15:12:26,-149.467,59.8448,270,73,2,266.7,264.01849,5.9561,33.5363,1027.59511,30.67015,1,54.6735,1,2.316,1,
SKQ201915S,GAK1,B,2019-07-18T15:14:25,-149.467,59.8448,270,73,3,252.19,249.66314,5.9986,33.2694,1027.31206,30.3231,1,54.363,1,2.293,1,
SKQ201915S,GAK1,B,2019-07-18T15:17:11,-149.467,59.8448,270,73,4,201.85,199.85186,6.17,33.3541,1027.12333,28.8052,1,51.327,1,2.215,1,
SKQ201915S,GAK1,B,2019-07-18T15:19:24,-149.467,59.8448,270,73,5,151.65,150.16704,6.4492,32.9521,1026.53732,24.4749,1,43.218,1,2.012,1,
SKQ201915S,GAK1,B,2019-07-18T15:21:45,-149.467,59.8448,270,73,6,126.18,124.95381,6.5084,32.5874,1026.1241,19.2913,1,30.824,1,1.624,1,
SKQ201915S,GAK1,B,2019-07-18T15:23:44,-149.467,59.8448,270,73,7,101.09,100.11372,6.5643,32.3778,1025.83539,17.8519,1,28.274,1,1.524,1,
SKQ201915S,GAK1,B,2019-07-18T15:25:47,-149.467,59.8448,270,73,8,75.76,75.03295,7.3366,32.0075,1025.32386,14.97,1,23.217,1,1.344,1,
SKQ201915S,GAK1,B,2019-07-18T15:27:57,-149.467,59.8448,270,73,9,50.79,50.30563,8.2446,31.4742,1024.6622,10.2615,1,16.455,1,1.083,1,
SKQ201915S,GAK1,B,2019-07-18T15:29:27,-149.467,59.8448,270,73,10,40.36,39.97611,9.1085,31.4249,1024.44632,7.2776,1,14.707,1,0.9645,1,
SKQ201915S,GAK1,B,2019-07-18T15:31:12,-149.467,59.8448,270,73,11,30.19,29.90358,9.5768,31.2381,1024.18021,5.6248,1,13.66,1,0.888,1,
SKQ201915S,GAK1,B,2019-07-18T15:33:35,-149.467,59.8448,270,73,13,20.19,19.99894,13.9735,31.0637,1023.20455,3.8674,1,11.917,1,0.728,1,
SKQ201915S,GAK1,B,2019-07-18T15:38:35,-149.467,59.8448,270,73,15,10.0,9.90561,13.9044,30.6508,1022.85399,0.05355,1,9.019,1,0.318,1,
SKQ201915S,GAK1,B,2019-07-18T15:40:28,-149.467,59.8448,270,73,17,3.73,3.69485,14.0036,25.8844,1019.13132,0.0912,1,9.863,1,0.201,1,
SKQ201915S,RES2.5,B,2019-07-18T17:51:07,-149.358,60.0243,293,74,2,289.59,286.65837,6.2046,33.3202,1027.49788,27.81385,1,51.3935,1,2.1745,1,
SKQ201915S,RES2.5,B,2019-07-18T17:53:39,-149.358,60.0243,293,74,3,252.52,249.98604,6.2147,33.3011,1027.31035,27.7172,1,50.283,1,2.173,1,
SKQ201915S,RES2.5,B,2019-07-18T17:56:40,-149.358,60.0243,293,74,4,202.27,200.26461,6.2774,33.2124,1026.99951,26.8513,1,48.419,1,2.138,1,
SKQ201915S,RES2.5,B,2019-07-18T17:59:44,-149.358,60.0243,293,74,5,151.55,150.06589,6.4165,33.0244,1026.59807,25.2132,1,45.802,1,2.093,1,
SKQ201915S,RES2.5,B,2019-07-18T18:01:47,-149.358,60.0243,293,74,6,126.22,124.99162,6.4875,32.6308,1026.16118,21.3869,1,37.0785,1,1.805,1,
SKQ201915S,RES2.5,B,2019-07-18T18:03:40,-149.358,60.0243,293,74,7,101.12,100.14198,6.4388,32.2985,1025.78926,18.463,1,27.804,1,1.577,1,
SKQ201915S,RES2.5,B,2019-07-18T18:05:31,-149.358,60.0243,293,74,8,75.71,74.98236,6.5461,32.0167,1025.43572,16.3234,1,23.444,1,1.419,1,
SKQ201915S,RES2.5,B,2019-07-18T18:08:52,-149.358,60.0243,293,74,10,50.34,49.85926,6.958,31.5094,1024.86551,13.39495,1,17.0545,1,1.221,1,
SKQ201915S,RES2.5,B,2019-07-18T18:10:25,-149.358,60.0243,293,74,11,40.6,40.21322,7.1435,31.2909,1024.62405,11.2549,1,12.31,1,1.152,1,
SKQ201915S,RES2.5,B,2019-07-18T18:12:07,-149.358,60.0243,293,74,13,30.53,30.23989,8.7382,31.0117,1024.1338,2.2626,1,4.846,1,0.696,1,
SKQ201915S,RES2.5,B,2019-07-18T18:13:47,-149.358,60.0243,293,74,14,20.32,20.12741,10.5732,30.8175,1023.64487,0.2119,1,4.843,1,0.435,1,
SKQ201915S,RES2.5,B,2019-07-18T18:15:11,-149.358,60.0243,293,74,15,9.96,9.86585,12.0506,30.2764,1022.91904,0.16055,1,5.37,1,0.368,1,
SKQ201915S,RES2.5,B,2019-07-18T18:17:16,-149.358,60.0243,293,74,17,3.38,3.3481,13.7636,25.5005,1018.87978,0.2045,1,8.641,1,0.172,1,
